age,education-num,hours-per-week,gender,class
20,7,40,Male,<=50K
17,5,16,Female,<=50K
49,9,45,Female,<=50K
43,10,40,Male,>50K
25,14,37,Female,<=50K
20,10,5,Female,<=50K
49,9,45,Male,>50K
30,10,55,Female,>50K
39,9,40,Female,<=50K
44,8,40,Male,<=50K
47,9,55,Male,>50K
48,9,37,Female,<=50K
25,10,25,Female,<=50K
60,13,40,Male,>50K
26,13,45,Female,<=50K
59,7,40,Male,<=50K
26,9,40,Male,<=50K
20,10,30,Female,<=50K
29,14,45,Male,<=50K
19,9,3,Male,<=50K
43,13,35,Male,<=50K
52,9,45,Male,>50K
21,10,10,Male,<=50K
47,10,35,Female,<=50K
62,13,30,Female,>50K
29,6,32,Female,<=50K
24,11,40,Female,<=50K
20,8,40,Female,<=50K
28,13,45,Female,<=50K
43,10,50,Female,>50K
42,9,50,Male,>50K
56,10,45,Male,>50K
21,10,40,Male,<=50K
65,9,25,Female,<=50K
35,9,40,Male,<=50K
66,10,20,Female,<=50K
22,13,40,Female,<=50K
21,6,38,Female,<=50K
42,13,40,Female,>50K
22,12,45,Male,<=50K
19,7,35,Female,<=50K
26,9,45,Male,<=50K
76,9,8,Female,<=50K
37,10,40,Male,>50K
52,13,60,Male,>50K
57,5,38,Female,<=50K
59,9,40,Female,<=50K
32,12,56,Male,>50K
26,10,40,Male,<=50K
57,9,40,Male,<=50K
36,9,45,Male,>50K
18,8,20,Male,<=50K
57,9,42,Female,<=50K
54,2,50,Male,<=50K
50,16,23,Male,<=50K
66,10,15,Female,<=50K
39,12,40,Female,<=50K
47,9,40,Male,<=50K
37,9,35,Female,<=50K
26,10,18,Male,<=50K
48,10,40,Female,<=50K
53,14,40,Male,>50K
51,15,40,Male,<=50K
41,10,40,Male,<=50K
44,10,40,Female,<=50K
34,9,40,Male,<=50K
31,13,48,Male,<=50K
30,13,40,Male,<=50K
42,13,48,Male,<=50K
32,9,44,Male,<=50K
73,9,8,Male,<=50K
42,13,40,Male,>50K
37,14,40,Female,<=50K
38,10,40,Female,<=50K
29,13,40,Male,<=50K
36,9,40,Male,>50K
20,4,52,Female,<=50K
21,10,40,Male,<=50K
27,9,45,Male,<=50K
57,10,40,Male,>50K
39,15,70,Male,>50K
50,9,40,Male,<=50K
25,13,40,Male,<=50K
32,9,50,Male,>50K
19,9,40,Male,<=50K
43,9,40,Male,>50K
25,9,43,Female,<=50K
36,13,40,Male,<=50K
24,9,40,Female,<=50K
48,10,40,Female,<=50K
35,14,35,Female,<=50K
52,7,40,Male,<=50K
34,10,40,Female,<=50K
26,12,45,Female,<=50K
59,10,80,Female,>50K
35,10,50,Male,>50K
58,10,36,Male,<=50K
27,12,30,Male,<=50K
55,9,40,Male,<=50K
45,10,50,Male,<=50K
24,9,50,Female,<=50K
37,10,48,Male,<=50K
67,13,30,Male,<=50K
55,13,35,Male,<=50K
59,9,24,Male,>50K
39,9,40,Male,<=50K
23,10,40,Male,<=50K
41,14,50,Male,>50K
38,10,40,Female,<=50K
19,10,20,Male,<=50K
32,13,55,Male,>50K
17,6,15,Male,<=50K
42,10,50,Male,<=50K
29,13,40,Male,>50K
30,15,50,Male,>50K
44,10,40,Male,>50K
28,3,40,Female,<=50K
50,7,40,Female,<=50K
57,9,35,Female,<=50K
59,11,50,Male,>50K
41,12,40,Male,>50K
43,4,40,Male,<=50K
19,10,23,Female,<=50K
32,11,40,Male,<=50K
61,13,50,Male,>50K
39,6,40,Male,<=50K
49,9,40,Male,<=50K
52,9,45,Female,<=50K
35,9,40,Male,<=50K
53,9,60,Male,<=50K
40,9,55,Male,>50K
23,7,35,Female,<=50K
39,14,32,Female,<=50K
40,9,40,Male,<=50K
28,12,40,Female,<=50K
34,10,25,Male,<=50K
33,10,50,Male,>50K
60,14,40,Male,<=50K
38,12,20,Female,<=50K
18,9,40,Female,<=50K
18,7,20,Male,<=50K
27,9,50,Female,<=50K
51,3,40,Female,<=50K
27,11,40,Male,<=50K
63,10,40,Female,<=50K
17,7,12,Female,<=50K
49,10,50,Male,>50K
18,8,15,Female,<=50K
57,10,40,Male,>50K
40,13,45,Male,>50K
56,4,40,Male,<=50K
45,11,60,Male,>50K
33,12,40,Male,<=50K
63,6,20,Male,<=50K
48,9,15,Male,<=50K
20,9,40,Male,<=50K
34,6,60,Male,<=50K
34,13,40,Male,<=50K
50,10,40,Male,>50K
19,9,30,Male,<=50K
17,7,9,Female,<=50K
37,11,35,Female,<=50K
67,13,40,Male,<=50K
26,9,42,Male,>50K
35,13,50,Male,<=50K
26,9,48,Female,<=50K
47,10,40,Male,<=50K
55,9,40,Female,<=50K
36,9,40,Female,<=50K
46,10,50,Male,>50K
58,9,45,Male,<=50K
19,10,20,Male,<=50K
20,10,35,Male,<=50K
26,13,40,Female,<=50K
23,9,35,Male,<=50K
42,15,60,Male,>50K
67,9,35,Male,<=50K
33,9,40,Male,<=50K
48,13,60,Male,<=50K
59,10,34,Female,<=50K
61,10,25,Male,<=50K
47,15,55,Male,>50K
56,9,48,Male,>50K
41,10,52,Male,<=50K
33,10,45,Male,<=50K
41,9,27,Male,<=50K
39,11,40,Male,<=50K
27,13,40,Female,<=50K
36,13,40,Female,<=50K
43,9,40,Female,<=50K
20,10,40,Male,<=50K
44,9,48,Male,<=50K
38,13,40,Male,>50K
51,9,40,Male,<=50K
62,8,40,Male,>50K
64,10,35,Male,<=50K
33,13,40,Male,<=50K
40,9,40,Male,>50K
22,10,30,Female,<=50K
25,13,44,Male,<=50K
46,12,40,Female,<=50K
31,13,55,Male,>50K
43,8,25,Female,<=50K
25,10,60,Female,<=50K
29,9,40,Female,<=50K
46,11,40,Male,<=50K
38,13,60,Female,>50K
37,9,42,Female,<=50K
39,13,60,Male,<=50K
30,9,40,Male,<=50K
27,6,38,Female,<=50K
58,9,35,Male,>50K
32,13,50,Male,<=50K
32,9,40,Female,<=50K
30,11,40,Male,<=50K
45,10,40,Male,>50K
24,9,40,Female,<=50K
29,14,40,Male,<=50K
64,13,40,Female,<=50K
30,9,60,Male,>50K
24,13,30,Female,<=50K
23,13,40,Male,<=50K
42,12,40,Female,<=50K
33,9,40,Male,<=50K
30,9,46,Male,<=50K
19,10,25,Female,<=50K
32,9,40,Male,<=50K
45,9,14,Female,<=50K
54,9,20,Male,<=50K
38,15,40,Male,>50K
72,2,36,Male,<=50K
23,12,20,Male,<=50K
41,9,40,Male,<=50K
21,9,25,Male,<=50K
68,9,40,Male,<=50K
29,10,40,Male,<=50K
29,13,15,Male,<=50K
44,13,36,Female,<=50K
34,9,20,Female,<=50K
25,9,40,Female,<=50K
64,10,60,Female,<=50K
20,10,30,Female,<=50K
70,13,15,Male,<=50K
30,9,55,Male,<=50K
24,10,30,Female,<=50K
47,13,35,Female,>50K
32,9,40,Male,>50K
44,3,32,Male,<=50K
30,15,45,Female,>50K
46,8,40,Male,<=50K
27,9,28,Male,<=50K
25,9,45,Male,<=50K
23,10,25,Female,<=50K
56,8,40,Male,<=50K
31,10,40,Female,<=50K
61,9,45,Male,>50K
58,9,36,Female,<=50K
44,9,40,Female,<=50K
36,9,45,Male,>50K
59,9,40,Female,<=50K
34,14,40,Male,<=50K
28,9,45,Male,<=50K
60,9,40,Male,>50K
44,9,40,Female,<=50K
43,10,40,Male,<=50K
59,13,38,Male,>50K
44,15,60,Male,>50K
42,10,44,Male,>50K
44,11,20,Male,<=50K
17,6,15,Male,<=50K
26,13,40,Female,<=50K
49,14,40,Male,<=50K
23,9,35,Male,<=50K
27,10,38,Female,<=50K
27,13,33,Female,<=50K
53,9,60,Male,<=50K
55,10,40,Male,<=50K
66,6,30,Male,<=50K
19,7,25,Male,<=50K
42,8,30,Male,<=50K
19,9,30,Male,<=50K
35,10,40,Male,<=50K
19,9,32,Male,<=50K
32,13,50,Male,>50K
21,12,8,Female,<=50K
43,11,40,Male,>50K
35,2,15,Male,<=50K
58,9,40,Male,>50K
26,9,40,Female,<=50K
29,12,40,Female,>50K
53,9,40,Male,<=50K
37,7,40,Male,<=50K
53,9,40,Male,>50K
31,9,27,Male,<=50K
32,3,48,Male,<=50K
30,10,32,Male,<=50K
23,13,32,Female,<=50K
17,7,12,Female,<=50K
19,10,20,Female,<=50K
33,11,40,Female,<=50K
65,10,40,Female,<=50K
45,14,60,Male,<=50K
36,10,50,Male,<=50K
35,9,60,Male,>50K
44,9,40,Male,>50K
49,13,50,Male,<=50K
27,13,28,Male,<=50K
56,13,40,Male,>50K
24,9,36,Female,<=50K
22,9,40,Male,<=50K
50,4,63,Male,>50K
27,9,60,Male,>50K
51,14,50,Male,>50K
27,10,25,Female,<=50K
68,15,16,Female,<=50K
38,4,50,Female,>50K
32,10,65,Female,<=50K
36,13,40,Female,>50K
37,13,40,Male,<=50K
30,12,40,Female,<=50K
34,6,30,Female,<=50K
29,9,50,Male,<=50K
35,9,40,Male,<=50K
46,12,60,Male,>50K
38,9,38,Female,<=50K
27,7,40,Male,<=50K
53,10,47,Male,>50K
50,10,40,Male,>50K
51,10,40,Male,>50K
20,10,36,Male,<=50K
54,14,55,Female,>50K
37,12,40,Female,<=50K
62,13,50,Male,>50K
50,9,30,Male,<=50K
47,9,40,Male,<=50K
54,9,70,Male,<=50K
42,9,40,Male,>50K
36,9,40,Female,<=50K
37,13,45,Male,>50K
18,10,40,Female,<=50K
58,9,40,Female,>50K
59,9,40,Female,<=50K
30,13,60,Male,<=50K
46,7,32,Male,<=50K
24,13,40,Male,<=50K
25,13,32,Female,<=50K
30,13,40,Female,<=50K
22,11,30,Female,<=50K
33,9,45,Male,<=50K
66,9,40,Male,<=50K
63,9,40,Male,<=50K
65,9,40,Male,>50K
54,9,32,Male,<=50K
23,9,40,Male,<=50K
40,14,35,Male,>50K
19,9,20,Male,<=50K
39,13,40,Male,>50K
28,8,40,Female,<=50K
29,9,42,Male,<=50K
19,9,25,Male,<=50K
43,7,80,Male,<=50K
57,9,40,Male,>50K
65,10,14,Female,<=50K
40,12,40,Female,<=50K
64,6,40,Male,<=50K
57,6,8,Male,<=50K
49,15,60,Male,>50K
21,6,40,Male,<=50K
54,4,40,Male,<=50K
38,9,40,Male,<=50K
30,10,45,Male,<=50K
28,13,65,Male,>50K
49,4,40,Male,<=50K
22,10,50,Male,<=50K
34,9,40,Male,<=50K
27,13,60,Female,<=50K
33,9,40,Male,<=50K
37,14,50,Male,>50K
31,9,40,Male,>50K
47,10,40,Male,<=50K
38,10,48,Male,<=50K
58,15,45,Male,>50K
25,13,43,Male,<=50K
77,13,10,Female,<=50K
22,13,40,Female,<=50K
39,9,35,Female,<=50K
35,13,40,Female,>50K
55,13,55,Female,<=50K
39,12,55,Male,<=50K
41,13,40,Male,<=50K
21,9,30,Female,<=50K
30,9,50,Male,<=50K
21,9,40,Male,<=50K
38,13,40,Male,<=50K
27,9,40,Male,<=50K
38,13,50,Female,<=50K
37,9,40,Male,<=50K
47,9,40,Female,<=50K
56,9,37,Female,<=50K
47,10,40,Male,<=50K
46,9,40,Male,<=50K
38,15,50,Male,<=50K
69,9,40,Female,<=50K
63,4,60,Male,>50K
60,10,16,Male,>50K
31,12,45,Male,>50K
23,9,40,Male,<=50K
57,9,45,Male,>50K
55,9,50,Male,<=50K
52,13,40,Male,<=50K
34,9,40,Male,<=50K
22,10,40,Female,<=50K
28,13,55,Male,<=50K
20,5,32,Female,<=50K
40,11,40,Male,<=50K
32,9,40,Male,<=50K
20,9,26,Female,<=50K
48,14,40,Male,>50K
39,10,40,Female,<=50K
26,10,60,Male,<=50K
38,13,50,Male,<=50K
24,12,2,Female,<=50K
38,5,24,Female,<=50K
42,13,30,Female,<=50K
40,10,35,Male,<=50K
24,14,15,Male,<=50K
52,15,40,Male,>50K
27,13,40,Female,<=50K
35,13,40,Female,>50K
44,9,40,Male,<=50K
59,10,40,Male,<=50K
46,9,40,Female,<=50K
50,10,40,Male,>50K
54,9,50,Male,<=50K
19,10,40,Male,<=50K
25,13,40,Male,<=50K
25,6,40,Male,<=50K
66,9,40,Male,<=50K
47,4,40,Male,<=50K
32,9,40,Male,<=50K
39,10,60,Male,<=50K
40,10,50,Male,>50K
27,9,35,Male,<=50K
32,9,40,Female,<=50K
35,13,40,Male,<=50K
26,14,40,Female,<=50K
32,10,30,Male,<=50K
28,9,40,Male,<=50K
23,10,30,Male,<=50K
56,13,50,Male,>50K
19,9,40,Male,<=50K
35,9,45,Male,<=50K
35,12,35,Male,<=50K
58,16,1,Male,>50K
44,10,40,Female,<=50K
56,9,40,Male,<=50K
37,10,35,Female,<=50K
34,10,25,Female,<=50K
44,13,40,Male,<=50K
42,9,40,Male,<=50K
36,14,45,Male,<=50K
25,13,35,Female,<=50K
26,10,40,Male,<=50K
31,15,50,Male,>50K
28,9,40,Male,>50K
26,9,48,Male,<=50K
28,9,40,Male,<=50K
42,13,50,Male,>50K
24,13,40,Female,<=50K
36,13,35,Female,>50K
45,11,20,Male,<=50K
22,9,40,Female,<=50K
59,9,40,Male,>50K
40,9,50,Male,<=50K
56,10,45,Male,<=50K
49,9,50,Male,<=50K
22,13,40,Female,<=50K
19,10,15,Female,<=50K
38,9,40,Male,<=50K
29,9,40,Female,<=50K
27,13,40,Female,<=50K
22,10,40,Female,<=50K
41,13,40,Male,<=50K
69,10,38,Female,<=50K
55,9,50,Male,>50K
28,9,40,Male,<=50K
49,9,40,Male,<=50K
39,13,45,Male,<=50K
40,9,40,Male,<=50K
46,10,60,Male,<=50K
29,9,40,Male,<=50K
49,10,40,Male,>50K
30,9,40,Male,>50K
51,16,52,Male,>50K
50,5,50,Male,<=50K
33,9,40,Male,<=50K
26,12,75,Male,<=50K
54,3,40,Male,<=50K
17,9,35,Female,<=50K
17,6,24,Female,<=50K
36,3,40,Male,>50K
55,9,20,Male,<=50K
41,9,48,Male,<=50K
56,10,40,Male,<=50K
34,9,45,Male,<=50K
45,10,40,Male,>50K
37,9,50,Male,<=50K
47,9,32,Female,<=50K
53,4,35,Male,<=50K
49,13,65,Male,<=50K
56,4,26,Male,<=50K
20,9,40,Female,<=50K
32,13,40,Male,>50K
42,10,40,Female,<=50K
45,10,48,Female,<=50K
19,10,15,Female,<=50K
25,10,40,Male,<=50K
36,9,40,Male,>50K
23,5,40,Male,<=50K
54,9,35,Female,<=50K
46,4,75,Male,<=50K
57,7,15,Male,<=50K
44,13,48,Male,>50K
38,6,40,Male,<=50K
31,10,50,Male,>50K
39,5,40,Male,<=50K
31,9,40,Male,<=50K
20,7,40,Female,<=50K
38,9,40,Male,<=50K
45,13,40,Female,>50K
24,10,20,Female,<=50K
60,14,8,Female,<=50K
18,9,40,Male,<=50K
39,15,48,Female,>50K
20,10,35,Male,<=50K
45,9,37,Female,<=50K
49,10,28,Female,<=50K
37,13,40,Male,>50K
23,10,25,Male,<=50K
53,14,40,Male,>50K
20,7,40,Male,<=50K
52,11,40,Male,<=50K
29,13,40,Female,<=50K
56,9,50,Male,<=50K
53,16,55,Female,>50K
34,9,45,Male,<=50K
28,13,50,Male,>50K
26,9,40,Male,<=50K
28,13,48,Female,<=50K
18,7,25,Female,<=50K
29,10,40,Female,>50K
59,10,50,Male,>50K
35,9,45,Male,<=50K
38,13,40,Female,<=50K
28,11,50,Male,<=50K
31,9,40,Male,<=50K
36,10,40,Female,<=50K
46,10,50,Female,<=50K
58,7,40,Female,<=50K
37,9,40,Male,>50K
42,7,30,Female,<=50K
44,14,55,Female,<=50K
35,9,40,Female,<=50K
52,9,40,Male,>50K
35,3,50,Male,<=50K
19,10,15,Female,<=50K
50,14,46,Male,>50K
32,9,45,Male,<=50K
33,13,50,Male,>50K
40,12,55,Female,<=50K
31,6,38,Male,<=50K
30,9,40,Male,>50K
43,14,65,Female,<=50K
47,9,40,Male,<=50K
50,9,30,Male,<=50K
32,9,48,Male,<=50K
58,10,40,Male,<=50K
55,5,48,Male,<=50K
40,14,40,Male,>50K
42,12,55,Male,>50K
30,13,40,Female,<=50K
26,13,80,Female,<=50K
45,10,80,Female,<=50K
61,3,40,Male,<=50K
39,9,40,Male,>50K
65,10,15,Female,<=50K
35,9,40,Male,<=50K
52,14,32,Male,>50K
27,13,40,Female,<=50K
24,9,40,Male,<=50K
27,9,40,Male,>50K
30,9,35,Female,<=50K
55,8,30,Male,<=50K
53,9,40,Male,<=50K
47,9,12,Male,<=50K
29,10,60,Male,>50K
77,15,40,Male,<=50K
60,4,50,Male,>50K
28,12,40,Male,<=50K
79,9,40,Male,<=50K
58,10,40,Male,>50K
56,4,40,Male,<=50K
38,10,40,Male,<=50K
29,9,44,Female,<=50K
34,12,36,Female,<=50K
36,10,50,Male,>50K
54,11,40,Female,<=50K
73,9,20,Female,<=50K
48,15,60,Male,>50K
20,10,40,Female,<=50K
23,11,36,Female,<=50K
52,6,41,Male,<=50K
45,10,50,Male,<=50K
63,13,45,Male,>50K
23,13,40,Male,<=50K
36,8,40,Female,<=50K
47,9,40,Male,<=50K
25,7,40,Male,<=50K
24,9,50,Male,<=50K
35,13,40,Male,<=50K
59,9,45,Male,<=50K
39,9,40,Male,<=50K
38,10,36,Male,>50K
29,14,42,Female,<=50K
24,10,40,Male,<=50K
52,9,40,Male,<=50K
48,14,10,Female,>50K
50,14,65,Male,>50K
29,9,40,Male,<=50K
38,10,48,Male,>50K
54,3,40,Male,<=50K
53,9,40,Male,<=50K
25,10,40,Male,<=50K
55,6,45,Male,<=50K
37,9,25,Male,<=50K
34,14,41,Male,>50K
43,10,20,Female,<=50K
35,9,50,Male,<=50K
61,10,30,Female,<=50K
36,10,40,Male,>50K
45,10,45,Female,<=50K
65,9,24,Male,<=50K
22,6,30,Male,<=50K
34,9,40,Male,<=50K
23,14,40,Male,<=50K
30,4,38,Male,<=50K
17,6,25,Male,<=50K
84,10,6,Female,<=50K
64,16,50,Male,>50K
20,10,30,Female,<=50K
37,13,40,Male,<=50K
46,11,60,Male,<=50K
24,11,40,Female,<=50K
61,7,40,Male,<=50K
54,10,40,Female,<=50K
42,14,40,Female,<=50K
36,6,40,Female,<=50K
37,7,40,Female,<=50K
43,13,50,Male,>50K
22,9,35,Female,<=50K
50,9,40,Female,>50K
31,9,40,Male,<=50K
30,9,40,Male,>50K
30,10,40,Male,<=50K
17,8,15,Female,<=50K
31,12,40,Male,<=50K
26,9,40,Male,<=50K
30,9,40,Female,<=50K
57,10,40,Female,<=50K
32,9,40,Male,<=50K
31,9,40,Female,<=50K
41,13,50,Male,<=50K
27,11,40,Male,>50K
47,9,40,Male,<=50K
19,10,35,Male,<=50K
33,9,50,Male,<=50K
50,9,33,Female,<=50K
61,14,40,Male,>50K
36,9,69,Male,>50K
38,10,25,Female,<=50K
54,1,40,Male,<=50K
54,9,40,Male,<=50K
21,10,40,Male,<=50K
36,13,50,Male,>50K
26,13,40,Male,<=50K
31,9,40,Female,<=50K
29,13,10,Female,<=50K
62,13,60,Male,>50K
28,9,35,Female,<=50K
35,11,50,Male,<=50K
35,10,40,Female,<=50K
32,3,40,Male,<=50K
23,14,20,Female,<=50K
30,9,40,Male,<=50K
65,13,40,Male,>50K
65,9,40,Female,<=50K
32,4,19,Male,<=50K
57,14,50,Male,>50K
47,16,45,Male,<=50K
35,9,50,Female,<=50K
31,9,50,Male,<=50K
48,10,40,Male,>50K
28,11,42,Female,<=50K
22,7,40,Male,<=50K
69,13,40,Male,<=50K
23,10,32,Male,<=50K
44,11,40,Male,>50K
19,9,25,Male,<=50K
51,10,45,Male,<=50K
17,9,15,Female,<=50K
61,9,40,Male,>50K
66,9,35,Female,<=50K
34,10,64,Male,>50K
43,7,40,Female,<=50K
38,8,50,Female,<=50K
43,9,35,Female,<=50K
57,9,50,Female,<=50K
27,9,60,Male,<=50K
32,15,25,Male,>50K
44,9,45,Male,<=50K
49,10,45,Male,<=50K
24,9,30,Male,<=50K
34,13,40,Male,<=50K
29,10,35,Male,<=50K
38,10,55,Male,>50K
48,10,38,Female,<=50K
64,9,45,Male,>50K
57,9,40,Female,<=50K
34,11,50,Male,<=50K
49,9,44,Female,<=50K
55,16,80,Male,>50K
50,10,40,Male,<=50K
53,6,40,Male,>50K
45,14,40,Male,>50K
45,9,40,Male,<=50K
43,13,50,Female,>50K
25,9,25,Female,<=50K
59,14,60,Male,<=50K
18,7,35,Male,<=50K
35,10,40,Male,<=50K
26,2,55,Male,<=50K
21,10,17,Male,<=50K
26,14,32,Male,<=50K
24,10,40,Male,<=50K
34,14,28,Female,<=50K
27,13,40,Male,<=50K
18,10,50,Female,<=50K
32,9,37,Female,<=50K
54,13,36,Female,<=50K
63,9,20,Male,<=50K
49,13,60,Male,<=50K
32,9,50,Female,<=50K
22,10,40,Female,<=50K
36,13,45,Male,>50K
33,14,50,Male,<=50K
38,9,45,Female,<=50K
61,10,50,Male,>50K
47,15,60,Male,>50K
46,10,40,Male,<=50K
58,12,36,Male,<=50K
31,6,40,Male,<=50K
32,10,40,Female,<=50K
36,10,40,Female,<=50K
26,13,50,Male,<=50K
54,13,40,Male,<=50K
46,14,40,Female,<=50K
20,9,40,Male,<=50K
23,13,50,Male,<=50K
42,9,40,Male,<=50K
18,7,30,Female,<=50K
20,10,30,Female,<=50K
30,9,40,Male,<=50K
29,10,45,Male,<=50K
22,10,40,Female,<=50K
24,7,39,Male,<=50K
33,11,40,Male,<=50K
43,10,70,Male,>50K
33,12,40,Male,<=50K
39,9,40,Female,<=50K
35,10,40,Female,<=50K
49,9,44,Male,<=50K
60,9,40,Male,<=50K
36,13,45,Male,>50K
45,13,60,Male,>50K
36,11,50,Male,<=50K
29,2,40,Male,<=50K
58,4,40,Female,<=50K
23,10,40,Male,<=50K
37,11,40,Female,<=50K
53,9,40,Male,<=50K
51,9,40,Male,<=50K
45,16,55,Male,>50K
28,14,40,Male,<=50K
41,16,70,Male,>50K
59,9,18,Female,<=50K
34,9,35,Female,<=50K
42,13,60,Male,<=50K
43,10,40,Male,>50K
43,6,60,Male,<=50K
41,9,40,Female,<=50K
45,10,40,Male,>50K
44,10,50,Male,>50K
51,13,35,Male,<=50K
41,10,40,Male,<=50K
81,15,45,Male,>50K
35,9,40,Male,>50K
38,9,45,Male,<=50K
62,9,40,Male,<=50K
29,9,10,Female,>50K
29,9,40,Male,<=50K
49,13,40,Female,<=50K
46,13,40,Male,>50K
36,7,40,Male,<=50K
34,13,55,Male,<=50K
19,10,15,Female,<=50K
43,13,45,Male,<=50K
24,10,40,Male,<=50K
53,16,40,Female,<=50K
37,10,55,Male,>50K
28,9,40,Male,<=50K
19,10,26,Female,<=50K
61,9,40,Female,<=50K
59,6,45,Male,>50K
27,10,40,Female,<=50K
50,13,50,Female,>50K
22,9,40,Male,<=50K
45,9,40,Female,<=50K
54,12,50,Male,>50K
48,16,65,Male,>50K
18,6,27,Male,<=50K
48,9,40,Female,<=50K
50,13,60,Male,>50K
43,9,40,Female,<=50K
45,10,46,Male,<=50K
50,13,50,Male,<=50K
47,10,48,Female,>50K
18,6,40,Female,<=50K
45,13,40,Male,<=50K
32,13,40,Male,>50K
41,9,45,Male,<=50K
22,9,40,Male,<=50K
27,10,55,Female,<=50K
23,9,40,Female,<=50K
45,16,40,Female,>50K
40,9,30,Male,<=50K
22,10,35,Male,<=50K
29,8,35,Female,<=50K
45,10,24,Female,<=50K
18,10,40,Female,<=50K
62,10,40,Female,<=50K
43,13,70,Male,>50K
54,9,60,Male,>50K
21,9,40,Male,<=50K
44,8,40,Male,>50K
73,10,38,Male,<=50K
37,13,50,Male,<=50K
43,9,60,Male,<=50K
17,6,20,Female,<=50K
25,13,38,Female,<=50K
36,13,35,Female,>50K
27,10,40,Female,<=50K
63,4,40,Female,<=50K
57,13,40,Male,>50K
55,10,48,Male,>50K
35,10,32,Female,<=50K
38,13,60,Male,<=50K
59,13,50,Female,>50K
17,7,12,Male,<=50K
50,14,50,Male,>50K
37,9,40,Male,>50K
62,14,70,Male,<=50K
75,14,16,Male,<=50K
31,9,40,Male,<=50K
58,9,25,Female,<=50K
22,10,40,Female,<=50K
47,9,24,Male,<=50K
31,10,32,Female,<=50K
58,9,40,Male,>50K
54,10,55,Male,>50K
26,9,40,Female,<=50K
29,10,30,Male,<=50K
55,14,40,Male,>50K
47,15,48,Male,>50K
51,12,50,Female,<=50K
21,9,40,Male,<=50K
53,15,45,Male,>50K
51,7,40,Male,<=50K
45,11,40,Male,>50K
42,10,32,Female,<=50K
29,13,50,Male,>50K
48,5,45,Female,<=50K
42,9,40,Male,>50K
28,10,50,Male,<=50K
26,12,40,Male,<=50K
45,9,40,Male,>50K
36,10,92,Male,<=50K
41,13,45,Female,<=50K
24,10,45,Female,<=50K
74,3,56,Male,<=50K
36,11,40,Male,>50K
26,13,40,Male,<=50K
34,9,40,Male,<=50K
23,10,35,Male,<=50K
50,13,30,Male,<=50K
20,5,50,Male,<=50K
52,13,8,Female,<=50K
25,7,40,Female,<=50K
17,8,40,Male,<=50K
26,9,30,Female,<=50K
40,12,50,Male,>50K
56,9,50,Male,<=50K
56,13,20,Male,<=50K
44,9,45,Male,>50K
52,13,45,Male,>50K
39,14,45,Male,>50K
35,9,40,Male,<=50K
37,13,45,Male,>50K
53,10,40,Female,<=50K
30,10,48,Male,>50K
45,11,60,Male,<=50K
21,9,40,Male,<=50K
42,13,60,Male,>50K
31,9,27,Female,<=50K
35,9,55,Male,<=50K
37,9,40,Male,<=50K
19,9,24,Male,<=50K
29,9,30,Male,<=50K
43,11,60,Male,<=50K
44,12,45,Male,>50K
46,16,40,Male,>50K
51,10,40,Female,>50K
20,10,45,Male,<=50K
27,9,40,Male,<=50K
37,10,20,Female,<=50K
17,6,15,Female,<=50K
40,6,40,Male,<=50K
36,9,60,Male,<=50K
57,13,60,Male,>50K
50,13,40,Male,>50K
48,13,40,Male,<=50K
43,10,60,Male,<=50K
18,8,24,Female,<=50K
50,3,37,Male,<=50K
36,13,40,Female,<=50K
41,6,48,Male,<=50K
22,13,45,Male,<=50K
30,14,45,Male,>50K
49,10,40,Female,<=50K
26,10,40,Female,<=50K
76,10,20,Female,<=50K
24,13,35,Female,<=50K
32,9,40,Male,>50K
48,16,45,Male,>50K
34,9,50,Male,<=50K
44,10,40,Male,<=50K
44,14,45,Male,>50K
56,9,40,Female,<=50K
24,13,20,Female,<=50K
24,13,20,Female,<=50K
48,12,50,Male,<=50K
41,9,40,Male,<=50K
28,12,45,Male,<=50K
59,9,40,Male,>50K
27,13,45,Male,<=50K
52,13,55,Male,<=50K
58,10,40,Female,<=50K
45,9,40,Male,>50K
60,11,40,Male,>50K
45,13,40,Female,<=50K
27,9,45,Female,<=50K
34,13,60,Male,>50K
38,16,55,Male,>50K
26,10,40,Male,<=50K
38,13,48,Male,<=50K
34,13,40,Male,>50K
24,11,35,Female,<=50K
71,4,15,Male,<=50K
60,15,70,Male,>50K
19,8,20,Male,<=50K
36,11,38,Male,<=50K
29,13,45,Male,>50K
55,9,38,Male,<=50K
30,9,40,Male,<=50K
31,10,57,Male,<=50K
68,5,2,Male,<=50K
18,10,25,Female,<=50K
37,10,40,Male,>50K
36,15,50,Male,<=50K
38,13,70,Male,>50K
34,13,55,Male,>50K
49,11,30,Male,<=50K
64,9,40,Male,<=50K
44,9,40,Male,<=50K
57,13,40,Male,>50K
39,9,38,Female,<=50K
67,16,50,Female,>50K
39,14,40,Male,<=50K
35,10,38,Male,<=50K
58,9,40,Female,<=50K
48,13,40,Male,>50K
27,9,40,Male,<=50K
22,7,40,Male,<=50K
51,13,40,Male,<=50K
19,10,16,Male,<=50K
46,15,40,Male,>50K
43,15,40,Male,<=50K
44,15,80,Male,>50K
21,10,40,Female,<=50K
42,10,40,Female,>50K
44,14,24,Male,<=50K
18,9,25,Female,<=50K
35,9,40,Male,<=50K
37,9,50,Male,>50K
55,9,40,Female,<=50K
51,9,40,Male,>50K
63,4,30,Male,<=50K
